tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,MonthlyChargeRatio,churn_binary
68,88.0,6161.9,Female,0,Yes,Yes,Yes,Yes,DSL,89.30289855072463,0
5,83.15,446.05,Female,1,No,No,Yes,Yes,Fiber optic,74.34166666666667,1
49,43.8,2106.05,Female,1,No,No,Yes,No,DSL,42.121,0
40,62.05,2511.55,Male,0,No,No,No,No phone service,DSL,61.25731707317074,0
16,20.1,318.6,Female,0,No,No,Yes,No,No,18.741176470588236,0
10,74.15,811.8,Male,0,No,No,Yes,Yes,Fiber optic,73.8,1
72,101.35,7323.15,Female,0,Yes,No,Yes,Yes,Fiber optic,100.31712328767122,0
2,84.05,186.05,Female,1,No,No,Yes,Yes,Fiber optic,62.01666666666667,0
23,20.9,454.0,Male,0,Yes,Yes,Yes,No,No,18.916666666666668,0
71,105.9,7521.95,Female,1,No,No,Yes,Yes,Fiber optic,104.47152777777778,0
11,99.5,1056.95,Female,0,Yes,No,Yes,Yes,Fiber optic,88.07916666666667,1
1,44.15,44.15,Male,0,No,No,Yes,No,DSL,22.075,1
16,53.9,834.15,Female,0,No,No,Yes,No,DSL,49.067647058823525,1
1,85.45,85.45,Female,0,No,No,Yes,Yes,Fiber optic,42.725,1
12,85.05,999.8,Male,0,Yes,No,Yes,No,Fiber optic,76.9076923076923,0
54,44.1,2369.7,Female,0,No,No,No,No phone service,DSL,43.08545454545454,0
68,90.2,6297.65,Female,0,Yes,No,Yes,Yes,Fiber optic,91.27028985507246,0
4,50.85,239.55,Female,0,Yes,Yes,Yes,Yes,DSL,47.910000000000004,1
1,59.2,59.2,Female,0,No,Yes,Yes,No,DSL,29.6,1
27,53.45,1461.45,Male,0,No,No,Yes,No,DSL,52.19464285714286,0
21,19.95,416.4,Male,0,No,No,Yes,No,No,18.927272727272726,0
13,83.2,1060.6,Male,0,No,No,Yes,No,Fiber optic,75.75714285714285,1
64,74.65,4869.35,Female,1,No,No,Yes,Yes,DSL,74.91307692307693,0
1,54.9,54.9,Female,0,No,No,Yes,No,DSL,27.45,1
57,57.5,3265.95,Male,0,Yes,No,No,No phone service,DSL,56.30948275862069,0
21,103.9,2254.2,Female,0,Yes,No,Yes,Yes,Fiber optic,102.46363636363635,1
19,19.65,358.15,Male,0,No,No,Yes,No,No,17.9075,0
31,93.8,2939.8,Male,0,Yes,No,Yes,No,Fiber optic,91.86875,0
52,89.25,4652.4,Male,0,No,No,Yes,Yes,DSL,87.78113207547169,0
46,94.15,4408.45,Female,0,No,No,Yes,Yes,Fiber optic,93.7968085106383,0
11,55.6,580.8,Female,1,No,No,Yes,Yes,DSL,48.4,0
53,48.7,2495.2,Female,0,Yes,Yes,No,No phone service,DSL,46.2074074074074,0
11,19.25,180.3,Female,0,Yes,Yes,Yes,No,No,15.025,1
57,104.9,5913.95,Male,1,No,No,Yes,Yes,Fiber optic,101.96465517241379,0
2,75.45,158.4,Female,1,No,No,Yes,Yes,Fiber optic,52.800000000000004,1
2,54.85,104.2,Female,1,No,No,Yes,No,DSL,34.733333333333334,1
71,19.9,1389.35,Female,0,Yes,Yes,Yes,No,No,19.296527777777776,0
1,19.4,19.4,Female,0,Yes,Yes,Yes,No,No,9.7,0
68,25.05,1629.2,Male,0,Yes,No,Yes,Yes,No,23.61159420289855,0
72,84.45,6033.1,Male,0,Yes,No,Yes,No,DSL,82.64520547945206,0
2,19.3,44.4,Female,0,No,No,Yes,No,No,14.799999999999999,0
1,95.1,95.1,Male,1,Yes,No,Yes,Yes,Fiber optic,47.55,1
41,79.85,3320.75,Female,0,No,No,Yes,No,DSL,79.06547619047619,0
72,25.55,1867.7,Male,0,Yes,Yes,Yes,Yes,No,25.584931506849315,0
6,75.5,438.0,Male,0,Yes,No,Yes,Yes,Fiber optic,62.57142857142857,1
4,73.75,325.45,Female,0,Yes,Yes,Yes,No,Fiber optic,65.09,1
12,96.05,1148.1,Male,0,No,No,Yes,Yes,Fiber optic,88.3153846153846,1
58,68.4,3972.25,Female,0,Yes,No,Yes,Yes,DSL,67.32627118644068,0
7,20.65,155.9,Female,0,No,No,Yes,No,No,19.4875,0
65,55.15,3673.15,Female,0,Yes,No,Yes,No,DSL,55.65378787878788,0
1,70.6,70.6,Male,0,No,No,Yes,No,Fiber optic,35.3,0
56,19.95,1126.75,Male,0,Yes,No,Yes,No,No,19.767543859649123,0
4,19.0,73.45,Male,0,No,No,Yes,No,No,14.690000000000001,0
58,44.1,2413.05,Female,0,Yes,Yes,Yes,No,DSL,40.89915254237288,0
62,107.6,6912.7,Male,0,Yes,No,Yes,Yes,Fiber optic,109.72539682539683,0
26,61.55,1581.95,Male,0,No,No,Yes,Yes,DSL,58.59074074074074,0
62,90.7,5586.45,Male,0,No,No,Yes,Yes,Fiber optic,88.67380952380952,0
58,99.25,5846.65,Female,0,Yes,Yes,Yes,No,Fiber optic,99.0957627118644,0
68,91.7,6424.7,Female,0,Yes,No,Yes,Yes,DSL,93.11159420289854,0
61,100.7,6018.65,Female,0,Yes,Yes,Yes,Yes,Fiber optic,97.07499999999999,0
42,78.45,3373.4,Female,0,No,No,Yes,Yes,DSL,78.45116279069768,0
18,84.3,1537.9,Male,0,No,No,Yes,Yes,Fiber optic,80.9421052631579,0
56,19.55,1080.55,Female,0,No,No,Yes,No,No,18.95701754385965,0
4,88.95,355.2,Female,0,No,No,Yes,Yes,Fiber optic,71.03999999999999,1
4,20.45,82.85,Female,0,No,No,Yes,No,No,16.57,0
35,55.6,2016.45,Female,0,No,Yes,Yes,No,DSL,56.0125,0
64,86.8,5327.25,Female,0,Yes,Yes,Yes,Yes,Fiber optic,81.95769230769231,0
31,20.95,683.25,Female,0,No,No,Yes,No,No,21.3515625,0
67,20.05,1263.05,Female,1,Yes,No,Yes,No,No,18.574264705882353,0
4,50.7,151.3,Female,0,No,No,Yes,No,DSL,30.26,1
70,113.65,7714.65,Female,1,Yes,No,Yes,Yes,Fiber optic,108.65704225352113,0
3,53.4,188.7,Male,0,No,No,Yes,No,DSL,47.175,1
53,101.9,5549.4,Male,1,Yes,No,Yes,Yes,Fiber optic,102.76666666666667,1
2,59.5,130.5,Male,0,Yes,Yes,Yes,No,DSL,43.5,0
29,87.8,2621.75,Female,0,Yes,Yes,Yes,No,Fiber optic,87.39166666666667,0
47,41.9,1875.25,Female,0,No,No,No,No phone service,DSL,39.067708333333336,0
68,83.0,5685.8,Female,0,Yes,Yes,Yes,Yes,Fiber optic,82.40289855072464,1
12,69.85,837.5,Male,0,No,Yes,Yes,No,DSL,64.42307692307692,0
8,56.3,401.5,Female,0,Yes,Yes,Yes,No,DSL,44.611111111111114,0
54,109.55,6118.95,Male,0,Yes,No,Yes,Yes,Fiber optic,111.25363636363636,0
69,92.15,6480.9,Male,0,Yes,Yes,Yes,No,Fiber optic,92.58428571428571,0
26,69.5,1800.05,Female,0,No,No,Yes,Yes,DSL,66.66851851851851,0
72,97.0,7104.2,Female,0,Yes,No,Yes,Yes,Fiber optic,97.31780821917808,0
70,58.35,4214.25,Female,0,No,No,No,No phone service,DSL,59.355633802816904,0
1,50.6,50.6,Male,0,No,Yes,Yes,No,DSL,25.3,1
10,89.5,863.1,Male,0,No,No,Yes,No,Fiber optic,78.46363636363637,1
28,70.4,1992.2,Female,0,Yes,Yes,Yes,No,Fiber optic,68.69655172413793,0
1,69.8,69.8,Male,0,No,No,Yes,No,Fiber optic,34.9,1
21,94.3,1948.35,Female,0,Yes,No,Yes,Yes,Fiber optic,88.56136363636364,0
51,93.8,4750.95,Male,1,Yes,No,Yes,Yes,Fiber optic,91.36442307692307,1
53,19.55,1007.9,Female,0,Yes,Yes,Yes,No,No,18.664814814814815,0
53,95.95,5036.9,Male,0,No,Yes,Yes,No,Fiber optic,93.27592592592592,0
24,101.05,2391.8,Male,0,Yes,No,Yes,Yes,Fiber optic,95.67200000000001,1
70,94.8,6859.05,Female,0,Yes,No,Yes,Yes,DSL,96.60633802816902,0
61,107.75,6521.9,Male,0,No,No,Yes,Yes,Fiber optic,105.19193548387096,0
11,54.6,617.85,Female,0,No,No,Yes,No,DSL,51.487500000000004,0
2,71.3,157.75,Male,0,No,No,Yes,No,Fiber optic,52.583333333333336,0
25,19.5,516.3,Male,0,No,No,Yes,No,No,19.857692307692307,0
41,56.3,2364.0,Female,0,No,No,Yes,Yes,DSL,56.285714285714285,0
18,94.7,1687.95,Male,0,Yes,No,Yes,Yes,Fiber optic,88.83947368421053,1
72,104.15,7689.95,Male,1,Yes,No,Yes,Yes,Fiber optic,105.34178082191781,1
71,90.55,6239.05,Female,0,Yes,Yes,Yes,Yes,DSL,86.65347222222222,0
34,60.8,2042.05,Female,0,Yes,Yes,Yes,No,DSL,58.34428571428571,0
29,98.8,2807.1,Male,0,No,No,Yes,No,Fiber optic,93.57,0
40,98.15,4116.8,Male,1,Yes,No,Yes,No,Fiber optic,100.40975609756099,0
36,35.35,1317.95,Male,0,Yes,No,No,No phone service,DSL,35.62027027027027,0
46,103.15,4594.65,Female,0,Yes,No,Yes,Yes,Fiber optic,97.75851063829786,0
58,107.75,6332.75,Female,0,No,No,Yes,Yes,Fiber optic,107.33474576271186,0
39,81.4,3213.75,Male,0,No,No,Yes,Yes,Fiber optic,80.34375,0
4,61.45,229.55,Male,0,Yes,Yes,Yes,No,DSL,45.910000000000004,1
52,95.7,4976.15,Female,0,Yes,Yes,Yes,Yes,Fiber optic,93.88962264150943,0
70,104.8,7308.95,Male,1,Yes,No,Yes,Yes,Fiber optic,102.94295774647887,0
65,70.95,4555.2,Male,1,Yes,No,Yes,No,Fiber optic,69.01818181818182,0
1,44.95,44.95,Male,0,No,No,Yes,No,DSL,22.475,0
70,97.65,6982.5,Female,0,Yes,No,Yes,Yes,Fiber optic,98.34507042253522,0
29,35.65,1025.15,Female,1,Yes,Yes,No,No phone service,DSL,34.17166666666667,0
1,90.55,90.55,Male,0,No,No,Yes,No,Fiber optic,45.275,1
67,85.25,5714.2,Female,0,No,No,Yes,Yes,DSL,84.03235294117647,0
1,19.5,19.5,Female,0,No,No,Yes,No,No,9.75,0
26,88.8,2274.35,Female,0,No,No,Yes,No,Fiber optic,84.23518518518519,1
30,25.1,789.55,Female,0,Yes,Yes,Yes,Yes,No,25.469354838709677,0
48,100.05,4834.0,Female,0,Yes,No,Yes,No,Fiber optic,98.65306122448979,0
55,55.7,3131.8,Female,0,Yes,Yes,Yes,No,DSL,55.925000000000004,0
7,85.2,602.55,Male,0,No,No,Yes,Yes,Fiber optic,75.31875,1
37,91.15,3369.25,Male,0,No,No,Yes,Yes,Fiber optic,88.66447368421052,0
31,83.85,2674.15,Female,0,Yes,No,Yes,No,Fiber optic,83.5671875,0
4,45.9,199.75,Male,0,No,No,Yes,No,DSL,39.95,0
72,25.1,1790.8,Male,0,Yes,Yes,Yes,Yes,No,24.53150684931507,0
5,91.4,449.75,Male,1,No,No,Yes,No,Fiber optic,74.95833333333333,1
1,19.7,19.7,Male,0,Yes,Yes,Yes,No,No,9.85,0
15,91.5,1400.3,Female,1,No,No,Yes,No,Fiber optic,87.51875,0
8,51.3,411.6,Male,0,Yes,Yes,Yes,No,DSL,45.733333333333334,0
35,21.1,741.0,Female,0,No,No,Yes,No,No,20.583333333333332,0
56,104.75,5841.35,Female,1,No,No,Yes,Yes,Fiber optic,102.47982456140352,0
42,106.15,4512.7,Male,0,Yes,No,Yes,Yes,Fiber optic,104.94651162790697,1
65,85.75,5688.45,Male,1,Yes,Yes,Yes,Yes,Fiber optic,86.18863636363636,0
2,20.3,31.9,Female,0,Yes,Yes,Yes,No,No,10.633333333333333,0
65,100.75,6674.65,Male,1,Yes,No,Yes,Yes,Fiber optic,101.1310606060606,0
18,74.15,1345.75,Female,0,No,No,Yes,Yes,Fiber optic,70.82894736842105,0
23,78.55,1843.05,Female,0,No,No,Yes,Yes,DSL,76.79375,0
4,45.3,196.95,Female,0,No,No,Yes,No,DSL,39.39,1
70,19.85,1433.8,Male,0,Yes,No,Yes,No,No,20.194366197183097,0
4,50.7,214.55,Female,0,No,No,Yes,Yes,DSL,42.910000000000004,0
19,45.0,865.85,Male,0,No,No,Yes,No,DSL,43.292500000000004,0
18,77.8,1358.6,Female,0,No,No,Yes,No,Fiber optic,71.50526315789473,0
38,83.45,3147.15,Female,1,Yes,No,Yes,No,Fiber optic,80.69615384615385,0
2,73.25,131.05,Male,0,No,No,Yes,Yes,Fiber optic,43.68333333333334,1
47,94.8,4535.85,Male,0,No,No,Yes,Yes,Fiber optic,94.496875,0
52,20.1,1078.75,Female,0,Yes,Yes,Yes,No,No,20.35377358490566,0
9,59.9,542.4,Male,0,No,No,Yes,Yes,DSL,54.239999999999995,0
26,90.1,2312.55,Female,0,Yes,No,Yes,Yes,DSL,85.65,0
8,51.05,415.05,Male,0,Yes,Yes,Yes,No,DSL,46.11666666666667,1
44,70.95,3250.45,Male,0,Yes,No,Yes,No,DSL,72.23222222222222,0
3,29.2,98.5,Female,0,No,No,No,No phone service,DSL,24.625,0
2,46.6,87.9,Male,0,No,No,Yes,No,DSL,29.3,0
9,85.35,754.65,Female,0,Yes,Yes,Yes,Yes,Fiber optic,75.465,1
1,75.35,75.35,Male,1,No,No,Yes,Yes,Fiber optic,37.675,1
25,74.3,1952.25,Male,0,No,No,Yes,No,Fiber optic,75.08653846153847,0
2,69.3,153.8,Female,1,Yes,No,Yes,No,Fiber optic,51.26666666666667,0
43,75.2,3198.6,Male,0,No,No,Yes,No,Fiber optic,72.69545454545454,1
1,20.9,20.9,Female,0,No,No,Yes,No,No,10.45,1
58,94.3,5610.15,Female,0,Yes,No,Yes,Yes,Fiber optic,95.08728813559321,0
59,76.45,4519.5,Female,0,Yes,Yes,Yes,Yes,DSL,75.325,0
44,54.0,2440.25,Male,0,No,No,No,No phone service,DSL,54.227777777777774,0
66,104.25,6860.6,Male,0,No,No,Yes,Yes,Fiber optic,102.39701492537314,0
68,19.95,1377.7,Male,0,Yes,Yes,Yes,No,No,19.96666666666667,0
9,24.95,190.25,Male,0,No,No,No,No phone service,DSL,19.025,0
19,84.75,1651.95,Male,0,No,No,Yes,Yes,Fiber optic,82.5975,0
4,19.75,78.3,Male,0,No,No,Yes,No,No,15.66,0
70,113.65,7939.25,Female,0,No,No,Yes,Yes,Fiber optic,111.82042253521126,0
1,44.9,44.9,Male,0,No,No,Yes,No,DSL,22.45,0
8,75.25,576.7,Female,0,No,No,Yes,Yes,Fiber optic,64.07777777777778,0
53,24.6,1279.0,Male,0,No,No,Yes,Yes,No,23.685185185185187,0
51,25.0,1260.7,Male,1,No,No,Yes,Yes,No,24.24423076923077,0
11,20.95,267.35,Male,0,Yes,Yes,Yes,No,No,22.27916666666667,0
60,110.6,6586.85,Male,0,Yes,Yes,Yes,Yes,Fiber optic,107.98114754098361,0
17,55.5,934.15,Male,0,No,No,Yes,No,DSL,51.89722222222222,0
3,43.3,123.65,Male,0,No,No,Yes,No,DSL,30.9125,1
70,109.5,7534.65,Male,0,Yes,No,Yes,No,Fiber optic,106.1218309859155,1
1,19.45,19.45,Male,0,No,No,Yes,No,No,9.725,0
43,84.85,3645.6,Male,1,No,No,Yes,Yes,Fiber optic,82.85454545454546,0
16,19.6,314.45,Female,0,Yes,No,Yes,No,No,18.49705882352941,0
57,53.45,3053.0,Female,0,Yes,Yes,Yes,No,DSL,52.63793103448276,0
37,19.8,677.05,Male,0,Yes,Yes,Yes,No,No,17.817105263157895,0
72,112.1,7965.95,Female,0,Yes,No,Yes,Yes,Fiber optic,109.12260273972602,0
11,84.8,906.85,Female,1,No,No,Yes,Yes,Fiber optic,75.57083333333334,1
50,95.05,4888.7,Female,1,Yes,No,Yes,Yes,Fiber optic,95.85686274509804,1
5,50.35,237.25,Male,1,No,No,Yes,No,DSL,39.541666666666664,1
1,74.6,74.6,Male,0,Yes,No,Yes,Yes,Fiber optic,37.3,1
16,19.7,342.4,Male,0,No,No,Yes,No,No,20.141176470588235,1
2,74.2,140.1,Male,1,Yes,No,Yes,No,Fiber optic,46.699999999999996,0
17,69.0,1108.0,Female,0,No,No,Yes,Yes,DSL,61.55555555555556,0
16,19.35,295.55,Female,0,No,No,Yes,No,No,17.38529411764706,0
15,59.45,892.65,Female,0,No,No,Yes,No,DSL,55.790625,1
10,19.8,198.25,Female,0,No,No,Yes,No,No,18.022727272727273,0
46,105.2,4822.85,Female,0,No,Yes,Yes,No,Fiber optic,102.61382978723405,1
64,109.2,6741.15,Male,0,Yes,Yes,Yes,Yes,Fiber optic,103.71,0
1,79.15,79.15,Female,0,No,No,Yes,Yes,Fiber optic,39.575,0
25,53.65,1355.45,Male,0,Yes,Yes,Yes,No,DSL,52.13269230769231,0
71,100.2,7209.0,Male,0,Yes,Yes,Yes,No,Fiber optic,100.125,0
8,45.15,438.4,Male,0,No,No,Yes,No,DSL,48.71111111111111,1
72,108.65,7726.35,Female,0,Yes,Yes,Yes,No,Fiber optic,105.84041095890412,0
49,40.65,2070.75,Female,0,Yes,No,No,No phone service,DSL,41.415,0
29,55.35,1636.95,Male,0,Yes,Yes,No,No phone service,DSL,54.565000000000005,0
72,105.6,7581.5,Male,0,Yes,No,Yes,Yes,Fiber optic,103.85616438356165,0
31,93.8,3019.5,Male,0,Yes,No,Yes,Yes,Fiber optic,94.359375,1
50,95.7,4729.75,Female,0,No,No,Yes,Yes,Fiber optic,92.74019607843137,0
71,83.2,6126.1,Male,0,Yes,No,Yes,Yes,DSL,85.08472222222223,0
70,90.05,6333.4,Male,1,Yes,No,Yes,Yes,DSL,89.20281690140844,0
71,97.65,6687.85,Male,0,No,No,Yes,Yes,Fiber optic,92.88680555555555,0
61,68.05,4158.25,Male,0,Yes,Yes,Yes,No,DSL,67.06854838709677,0
32,96.2,3183.4,Male,0,No,No,Yes,No,Fiber optic,96.46666666666667,1
1,79.6,79.6,Female,0,No,Yes,Yes,No,Fiber optic,39.8,1
68,102.1,7149.35,Male,0,No,No,Yes,Yes,Fiber optic,103.61376811594204,0
62,23.4,1429.65,Male,0,No,No,Yes,Yes,No,22.692857142857143,0
7,71.05,472.65,Female,0,No,Yes,Yes,No,Fiber optic,59.08125,0
20,85.25,1734.5,Male,0,No,No,Yes,Yes,Fiber optic,82.5952380952381,1
6,19.45,113.5,Male,0,Yes,Yes,Yes,No,No,16.214285714285715,0
33,59.45,1884.65,Female,1,No,No,No,No phone service,DSL,55.43088235294118,0
28,92.2,2568.15,Male,0,Yes,Yes,Yes,Yes,Fiber optic,88.55689655172414,0
27,19.85,470.0,Male,0,No,No,Yes,No,No,16.785714285714285,0
7,43.9,278.4,Male,0,No,No,Yes,No,DSL,34.8,0
26,80.5,2088.8,Male,0,No,No,Yes,Yes,Fiber optic,77.36296296296297,1
5,89.8,502.6,Male,1,No,No,Yes,Yes,Fiber optic,83.76666666666667,1
30,90.5,2595.85,Male,1,No,No,Yes,Yes,Fiber optic,83.73709677419355,0
63,90.45,5825.5,Male,0,No,No,Yes,Yes,Fiber optic,91.0234375,0
1,50.75,50.75,Male,0,No,No,Yes,No,DSL,25.375,1
53,84.6,4449.75,Female,0,No,Yes,Yes,Yes,DSL,82.40277777777777,0
14,89.65,1208.35,Female,0,Yes,Yes,Yes,No,Fiber optic,80.55666666666666,1
21,99.15,1956.4,Female,0,No,No,Yes,No,Fiber optic,88.92727272727274,0
17,19.95,310.6,Male,0,No,No,Yes,No,No,17.255555555555556,0
16,20.5,290.55,Male,0,Yes,Yes,Yes,No,No,17.091176470588238,0
35,62.1,2096.1,Female,0,No,No,Yes,No,DSL,58.224999999999994,0
32,79.5,2665.0,Female,1,No,No,Yes,No,Fiber optic,80.75757575757575,0
28,19.55,543.8,Female,0,Yes,Yes,Yes,No,No,18.75172413793103,0
1,20.35,20.35,Female,0,No,No,Yes,No,No,10.175,0
59,51.7,3005.8,Male,0,No,No,No,No phone service,DSL,50.09666666666667,0
72,23.3,1623.15,Female,0,Yes,Yes,Yes,Yes,No,22.234931506849318,0
36,65.4,2498.4,Male,0,No,No,Yes,No,DSL,67.52432432432433,1
40,65.1,2586.0,Female,0,No,No,Yes,No,DSL,63.073170731707314,0
40,81.2,3292.3,Male,0,Yes,Yes,Yes,Yes,Fiber optic,80.30000000000001,0
9,72.9,651.4,Female,0,No,Yes,Yes,No,DSL,65.14,1
63,74.5,4674.55,Male,0,Yes,Yes,Yes,No,DSL,73.03984375,0
3,80.5,232.35,Female,0,No,No,Yes,No,Fiber optic,58.0875,0
40,60.3,2448.5,Male,0,Yes,Yes,No,No phone service,DSL,59.71951219512195,0
8,75.0,658.1,Male,0,Yes,No,Yes,No,Fiber optic,73.12222222222222,0
34,90.15,3128.8,Male,1,Yes,No,Yes,No,Fiber optic,89.39428571428572,0
5,40.0,223.45,Male,0,No,No,No,No phone service,DSL,37.24166666666667,1
9,99.45,919.4,Male,1,No,No,Yes,Yes,Fiber optic,91.94,1
9,69.05,653.95,Male,0,Yes,No,Yes,Yes,DSL,65.39500000000001,0
31,59.7,1825.5,Male,0,Yes,Yes,Yes,Yes,DSL,57.046875,0
50,19.85,943.1,Female,0,Yes,No,Yes,No,No,18.492156862745098,0
2,86.25,181.65,Female,0,No,No,Yes,No,Fiber optic,60.550000000000004,1
1,45.65,45.65,Female,0,No,No,Yes,No,DSL,22.825,1
8,70.1,551.35,Male,0,No,No,Yes,No,Fiber optic,61.26111111111111,1
9,40.75,359.4,Female,0,No,No,No,No phone service,DSL,35.94,0
2,70.2,115.95,Female,1,No,No,Yes,No,Fiber optic,38.65,1
3,55.35,165.2,Female,0,No,No,Yes,No,DSL,41.3,1
25,95.7,2338.35,Male,0,Yes,No,Yes,No,Fiber optic,89.93653846153846,0
1,46.3,46.3,Male,1,No,No,Yes,No,DSL,23.15,0
45,81.3,3541.1,Female,0,Yes,Yes,Yes,Yes,DSL,76.9804347826087,0
51,84.2,4146.05,Male,1,Yes,Yes,Yes,Yes,Fiber optic,79.73173076923078,1
55,20.0,1087.25,Female,0,Yes,Yes,Yes,No,No,19.415178571428573,0
38,66.15,2522.4,Female,0,No,No,Yes,Yes,DSL,64.67692307692307,0
2,45.85,81.0,Male,0,No,No,Yes,No,DSL,27.0,1
38,19.6,717.3,Male,0,Yes,Yes,Yes,No,No,18.392307692307693,0
34,49.8,1734.2,Male,0,No,No,Yes,No,DSL,49.54857142857143,0
70,101.75,7069.3,Female,0,Yes,No,Yes,Yes,Fiber optic,99.56760563380281,0
13,55.15,742.9,Female,0,No,No,Yes,No,DSL,53.06428571428571,0
39,75.25,3017.65,Male,0,No,No,Yes,Yes,Fiber optic,75.44125,1
61,103.95,6423.0,Female,0,No,No,Yes,Yes,Fiber optic,103.59677419354838,0
12,100.15,1164.3,Female,0,No,No,Yes,Yes,Fiber optic,89.56153846153846,1
41,99.65,4220.35,Male,0,No,No,Yes,No,Fiber optic,100.48452380952382,0
21,73.7,1558.7,Male,0,No,No,Yes,Yes,Fiber optic,70.85000000000001,0
55,50.05,2743.45,Male,1,No,No,No,No phone service,DSL,48.990178571428565,0
69,60.25,4055.5,Male,0,Yes,No,No,No phone service,DSL,57.93571428571428,0
26,105.75,2710.25,Male,1,Yes,Yes,Yes,Yes,Fiber optic,100.37962962962963,1
69,87.3,6055.55,Female,1,Yes,No,Yes,No,Fiber optic,86.50785714285715,0
18,48.35,810.7,Female,1,Yes,No,No,No phone service,DSL,42.66842105263158,1
47,54.25,2538.2,Male,0,Yes,Yes,Yes,Yes,DSL,52.87916666666666,0
72,85.3,6129.2,Female,0,Yes,Yes,Yes,No,DSL,83.96164383561644,0
33,50.0,1750.85,Male,1,Yes,No,No,No phone service,DSL,51.495588235294115,0
2,24.4,36.55,Female,0,Yes,Yes,No,No phone service,DSL,12.183333333333332,1
72,90.95,6652.45,Female,0,Yes,Yes,Yes,Yes,DSL,91.12945205479451,0
37,72.25,2575.45,Male,1,Yes,No,Yes,No,Fiber optic,67.77499999999999,0
62,96.1,6019.35,Female,1,Yes,Yes,Yes,Yes,Fiber optic,95.5452380952381,0
71,19.85,1379.6,Female,0,Yes,No,Yes,No,No,19.16111111111111,0
23,55.3,1284.2,Male,0,No,Yes,Yes,No,DSL,53.50833333333333,0
16,20.1,296.15,Female,0,No,No,Yes,No,No,17.420588235294115,0
9,69.5,653.25,Male,0,No,No,Yes,No,DSL,65.325,0
17,25.15,412.6,Male,0,Yes,Yes,Yes,Yes,No,22.922222222222224,0
4,20.95,85.5,Female,0,No,No,Yes,No,No,17.1,1
1,49.55,49.55,Female,1,Yes,No,Yes,No,DSL,24.775,1
24,79.65,1928.7,Female,0,Yes,No,Yes,Yes,Fiber optic,77.148,0
1,71.25,71.25,Female,1,No,No,Yes,No,Fiber optic,35.625,0
72,113.8,7845.8,Male,1,No,No,Yes,Yes,Fiber optic,107.47671232876712,0
72,24.55,1750.7,Female,0,Yes,No,Yes,Yes,No,23.982191780821918,0
11,19.7,216.2,Female,0,No,Yes,Yes,No,No,18.016666666666666,0
9,20.25,178.5,Male,0,No,No,Yes,No,No,17.85,1
2,50.15,115.1,Female,1,Yes,No,Yes,No,DSL,38.36666666666667,1
60,100.5,6029.0,Female,1,Yes,No,Yes,Yes,Fiber optic,98.8360655737705,0
29,95.9,2745.2,Male,1,Yes,No,Yes,Yes,Fiber optic,91.50666666666666,1
49,74.45,3721.9,Female,0,No,No,Yes,No,DSL,74.438,0
30,104.1,3121.1,Female,1,No,No,Yes,Yes,Fiber optic,100.68064516129031,0
53,19.05,990.45,Female,0,Yes,No,Yes,No,No,18.34166666666667,0
39,25.0,1004.35,Male,0,No,Yes,Yes,Yes,No,25.10875,0
9,19.05,157.65,Female,0,No,No,Yes,No,No,15.765,0
39,81.9,3219.75,Male,0,No,No,Yes,No,Fiber optic,80.49375,0
8,69.7,572.85,Male,1,No,No,Yes,No,Fiber optic,63.650000000000006,0
51,90.15,4554.85,Female,0,Yes,Yes,Yes,Yes,Fiber optic,87.59326923076924,0
71,25.35,1847.55,Male,0,Yes,Yes,Yes,Yes,No,25.660416666666666,0
71,24.65,1766.75,Male,1,No,No,Yes,Yes,No,24.538194444444443,0
70,19.55,1462.05,Female,1,Yes,No,Yes,No,No,20.59225352112676,0
1,25.25,25.25,Female,1,No,No,No,No phone service,DSL,12.625,1
38,60.0,2193.2,Male,0,Yes,No,No,No phone service,DSL,56.23589743589743,0
28,89.9,2433.5,Female,0,Yes,No,Yes,No,Fiber optic,83.91379310344827,0
32,19.4,641.15,Female,0,Yes,No,Yes,No,No,19.42878787878788,0
49,49.8,2398.4,Male,1,Yes,No,Yes,No,DSL,47.968,0
37,24.1,861.85,Female,0,Yes,Yes,Yes,Yes,No,22.68026315789474,0
10,54.25,583.0,Female,0,No,No,Yes,No,DSL,53.0,0
67,109.9,7332.4,Male,0,Yes,No,Yes,Yes,Fiber optic,107.82941176470588,0
7,35.5,249.55,Male,0,No,No,No,No phone service,DSL,31.19375,0
51,87.55,4475.9,Female,0,No,No,Yes,No,Fiber optic,86.07499999999999,0
9,45.15,416.45,Female,0,No,No,Yes,No,DSL,41.644999999999996,1
9,88.4,788.6,Female,0,No,No,Yes,No,Fiber optic,78.86,0
4,50.8,202.3,Male,0,No,No,Yes,No,DSL,40.46,0
71,99.0,6994.6,Male,0,Yes,No,Yes,Yes,Fiber optic,97.14722222222223,0
50,84.4,4116.15,Female,0,Yes,Yes,Yes,Yes,Fiber optic,80.70882352941176,1
24,96.55,2263.45,Female,1,Yes,Yes,Yes,No,Fiber optic,90.538,0
22,59.75,1374.35,Male,0,Yes,No,Yes,No,DSL,59.75434782608695,0
44,111.5,4915.15,Male,0,No,No,Yes,Yes,Fiber optic,109.22555555555554,0
33,24.25,838.5,Female,0,Yes,Yes,Yes,Yes,No,24.66176470588235,0
